timestamp,value
1325376300,0.0
1325376600,0.0
1325376900,0.0
1325377200,0.0
1325377500,0.0
1325377800,0.0
1325378100,0.0
1325378400,0.0
1325378700,0.0
1325379000,0.0
1325379300,0.0
1325379600,0.0
1325379900,1.0177
1325380200,0.0
1325380500,0.0
1325380800,0.0
1325381100,0.0
1325381400,0.0
1325381700,0.0
1325382000,0.0
1325382300,0.0
1325382600,0.0
1325382900,0.0
1325383200,0.0
1325383500,0.0
1325383800,0.0
1325384100,0.0
1325384400,0.0
1325384700,0.0
1325385000,0.0
1325385300,1.0177
1325385600,0.0
1325385900,0.0
1325386200,0.0
1325386500,0.0
1325386800,0.0
1325387100,0.0
1325387400,0.0
1325387700,0.0
1325388000,0.0
1325388300,0.0
1325388600,0.0
1325388900,0.0
1325389200,0.0
1325389500,0.0
1325389800,0.0
1325390100,0.0
1325390400,0.0
1325390700,0.0
1325391000,0.0
1325391300,0.0
1325391600,1.0177
1325391900,0.0
1325392200,0.0
1325392500,0.0
1325392800,0.0
1325393100,0.0
1325393400,0.0
1325393700,0.0
1325394000,0.0
1325394300,0.0
1325394600,0.0
1325394900,0.0
1325395200,0.0
1325395500,0.0
1325395800,0.0
1325396100,0.0
1325396400,0.0
1325396700,0.0
1325397000,0.0
1325397300,0.0
1325397600,0.0
1325397900,0.0
1325398200,1.0177
1325398500,0.0
1325398800,0.0
1325399100,0.0
1325399400,0.0
1325399700,0.0
1325400000,0.0
1325400300,0.0
1325400600,0.0
1325400900,0.0
1325401200,0.0
1325401500,0.0
1325401800,0.0
1325402100,0.0
1325402400,0.0
1325402700,0.0
1325403000,1.0177
1325403300,0.0
1325403600,0.0
1325403900,0.0
1325404200,0.0
1325404500,0.0
1325404800,0.0
1325405100,0.0
1325405400,0.0
1325405700,0.0
1325406000,0.0
1325406300,0.0
1325406600,0.0
1325406900,0.0
1325407200,0.0
1325407500,0.0
1325407800,0.0
1325408100,0.0
1325408400,0.0
1325408700,0.0
1325409000,1.0177
1325409300,0.0
1325409600,0.0
1325409900,0.0
1325410200,0.0
1325410500,0.0
1325410800,0.0
1325411100,0.0
1325411400,0.0
1325411700,0.0
1325412000,0.0
1325412300,0.0
1325412600,0.0
1325412900,0.0
1325413200,0.0
1325413500,0.0
1325413800,0.0
1325414100,0.0
1325414400,0.0
1325414700,1.0177
1325415000,0.0
1325415300,0.0
1325415600,0.0
1325415900,0.0
1325416200,0.0
1325416500,0.0
1325416800,0.0
1325417100,0.0
1325417400,0.0
1325417700,0.0
1325418000,0.0
1325418300,0.0
1325418600,0.0
1325418900,0.0
1325419200,0.0
1325419500,1.0177
1325419800,0.0
1325420100,0.0
1325420400,0.0
1325420700,0.0
1325421000,0.0
1325421300,0.0
1325421600,0.0
1325421900,0.0
1325422200,0.0
1325422500,0.0
1325422800,0.0
1325423100,0.0
1325423400,0.0
1325423700,0.0
1325424000,0.0
1325424300,0.0
1325424600,0.0
1325424900,0.0
1325425200,0.0
1325425500,0.0
1325425800,0.0
1325426100,0.0
1325426400,1.0177
1325426700,0.0
1325427000,0.0
1325427300,0.0
1325427600,0.0
1325427900,0.0
1325428200,0.0
1325428500,0.0
1325428800,0.0
1325429100,0.0
1325429400,0.0
1325429700,0.0
1325430000,0.0
1325430300,0.0
1325430600,0.0
1325430900,0.0
1325431200,0.0
1325431500,0.0
1325431800,0.0
1325432100,0.0
1325432400,1.0177
1325432700,0.0
1325433000,0.0
1325433300,0.0
1325433600,0.0
1325433900,0.0
1325434200,0.0
1325434500,0.0
1325434800,0.0
1325435100,0.0
1325435400,0.0
1325435700,0.0
1325436000,0.0
1325436300,0.0
1325436600,0.0
1325436900,0.0
1325437200,0.0
1325437500,0.0
1325437800,0.0
1325438100,1.0177
1325438400,0.0
1325438700,0.0
1325439000,0.0
1325439300,0.0
1325439600,0.0
1325439900,0.0
1325440200,0.0
1325440500,0.0
